episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/shared_policy,policy_reward_max/shared_policy,policy_reward_mean/shared_policy,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_shared_policy_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/shared_policy/learner_stats/cur_kl_coeff,info/learner/shared_policy/learner_stats/cur_lr,info/learner/shared_policy/learner_stats/total_loss,info/learner/shared_policy/learner_stats/policy_loss,info/learner/shared_policy/learner_stats/vf_loss,info/learner/shared_policy/learner_stats/vf_explained_var,info/learner/shared_policy/learner_stats/kl,info/learner/shared_policy/learner_stats/entropy,info/learner/shared_policy/learner_stats/entropy_coeff
87.4,-4.999999999999998,4.11,24.55,40,10,1000,0,2000,False,40,1,ad802_00000,e05250b9b90e419bb90c42ff098a9722,2025-06-13_01-35-36,1749778536,0.4555473327636719,0.4555473327636719,10868,8b71eeb421a9,172.17.0.2,0.4555473327636719,0,1,-12.200000000000001,98.7,2.0549999999999997,"[-4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 85.8, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.4, -4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 22, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 23, 25, 25, 25, 25, 14, 25, 25, 23, 25, 25, 25, 25, 25, 25, 25, 25]","[-2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.9, -12.100000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -12.200000000000001, 97.8, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.3, 98.7, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.8, -12.200000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001]",0.3468961998967841,1.8837416526114588,0.09754294216042698,0.08764455814172725,0.0,410.938,2433.458,1.057,946154.748,158.753,6299.106,3.072,1000,2000,1000,2000,34.9,92.7,0.2,0.0005000000000000001,336.0434295654297,-0.0035388402640819548,336.0626678466797,-9.458661079406739e-05,0.001848931651591079,1.607785713672638,0.009999999999999998
88.2,-4.999999999999998,4.192500000000001,24.1375,40,10,2000,0,4000,False,80,2,ad802_00000,e05250b9b90e419bb90c42ff098a9722,2025-06-13_01-35-36,1749778536,0.37319302558898926,0.8287403583526611,10868,8b71eeb421a9,172.17.0.2,0.8287403583526611,0,2,-12.200000000000001,99.1,2.09625,"[-4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 85.8, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.4, -4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.4, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.2, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 88.2, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 88.2]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 22, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 23, 25, 25, 25, 25, 14, 25, 25, 23, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 14, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 15, 25, 25, 25, 25, 25, 25, 25, 10, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 10]","[-2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.9, -12.100000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -12.200000000000001, 97.8, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.3, 98.7, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.8, -12.200000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 98.7, -11.3, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 98.6, -11.4, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -10.9, 99.1, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -10.9, 99.1]",0.343330589622519,1.8290061350790925,0.09561354559305577,0.08924908429188985,0.0,514.176,1944.861,1.093,915287.289,126.09,7930.832,3.205,2000,4000,2000,4000,45.2,92.5,0.1,0.0005000000000000001,219.3862747192383,-0.0018209081143140792,219.40401458740234,0.0001414179801940918,0.0008679918942953613,1.6013604283332825,0.009999999999999998
88.6,-4.999999999999998,8.777999999999999,23.76,41,10,3000,0,6000,False,121,3,ad802_00000,e05250b9b90e419bb90c42ff098a9722,2025-06-13_01-35-37,1749778537,0.3662295341491699,1.194969892501831,10868,8b71eeb421a9,172.17.0.2,1.194969892501831,0,3,-12.3,99.3,4.388999999999999,"[-4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.4, -4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.4, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.2, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 88.2, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 88.2, -4.999999999999998, 86.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 86.8, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.2, -4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 85.4, 87.0, -4.999999999999998, 88.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, 86.0, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998]","[25, 25, 23, 25, 25, 25, 25, 14, 25, 25, 23, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 14, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 15, 25, 25, 25, 25, 25, 25, 25, 10, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 10, 25, 18, 25, 25, 25, 25, 25, 25, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25, 15, 25, 25, 23, 25, 25, 25, 25, 25, 24, 16, 25, 8, 25, 25, 25, 21, 25, 25, 25, 25, 25, 25]","[-2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -12.200000000000001, 97.8, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.3, 98.7, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.8, -12.200000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 98.7, -11.3, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 98.6, -11.4, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -10.9, 99.1, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -10.9, 99.1, -2.500000000000001, -2.500000000000001, -11.700000000000001, 98.3, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.6, 98.4, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.4, 98.6, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -12.200000000000001, 97.8, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.7, -12.3, -11.5, 98.5, -2.500000000000001, -2.500000000000001, 99.3, -10.7, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 98.0, -12.0, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001]",0.3348278028607837,1.741873815566717,0.09244028010951279,0.08857184896322799,0.0,486.103,2057.178,1.263,791676.859,118.29,8453.781,3.676,3000,6000,3000,6000,65.8,92.4,0.05,0.0005000000000000001,533.4900634765625,-0.0022287894040346145,533.5081909179687,0.0003531694412231445,0.0009058261792061039,1.595828914642334,0.009999999999999998
88.6,-4.999999999999998,9.722,23.55,40,10,4000,0,8000,False,161,4,ad802_00000,e05250b9b90e419bb90c42ff098a9722,2025-06-13_01-35-37,1749778537,0.3638434410095215,1.5588133335113525,10868,8b71eeb421a9,172.17.0.2,1.5588133335113525,0,4,-12.3,99.3,4.861,"[-4.999999999999998, -4.999999999999998, -4.999999999999998, 88.2, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 88.2, -4.999999999999998, 86.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 86.8, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.2, -4.999999999999998, -4.999999999999998, 85.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 85.4, 87.0, -4.999999999999998, 88.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, 86.0, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 87.8, 86.0, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 85.4, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 88.4, -4.999999999999998, -4.999999999999998, 86.6, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998, 88.4, -4.999999999999998, -4.999999999999998, -4.999999999999998, -4.999999999999998]","[25, 25, 25, 10, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 10, 25, 18, 25, 25, 25, 25, 25, 25, 17, 25, 25, 25, 25, 25, 25, 25, 25, 25, 15, 25, 25, 23, 25, 25, 25, 25, 25, 24, 16, 25, 8, 25, 25, 25, 21, 25, 25, 25, 25, 25, 25, 12, 21, 25, 25, 25, 25, 25, 25, 25, 25, 25, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 9, 25, 25, 18, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 9, 25, 25, 25, 25]","[-2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -10.9, 99.1, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -10.9, 99.1, -2.500000000000001, -2.500000000000001, -11.700000000000001, 98.3, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.6, 98.4, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.4, 98.6, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -12.200000000000001, 97.8, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.7, -12.3, -11.5, 98.5, -2.500000000000001, -2.500000000000001, 99.3, -10.7, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 98.0, -12.0, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -11.1, 98.9, -12.0, 98.0, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 97.7, -12.3, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -10.8, 99.2, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 98.3, -11.700000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, 99.2, -10.8, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001, -2.500000000000001]",0.3330863939685784,1.7021008145557817,0.09105108908623788,0.08789263942970223,0.0,463.763,2156.276,1.165,858476.999,115.319,8671.601,3.46,4000,8000,4000,8000,,,0.025,0.0005000000000000001,296.1247833251953,-0.0034261882305145265,296.1440399169922,0.00013976693153381348,0.001908392096621614,1.5876208424568177,0.009999999999999998
